# Threatbase Threat Intelligence Feed - C2 IPs
# Last update: Sat, 05 Sep 2026 10:18:29 +0000
# Count: 7607
# Format: IP,FeedCount,RiskScore,Tags,FirstSeen,LastSeen,Sources
23.160.193.190,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.193.221,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.160.193.223,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.191.129.153,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.225.104.250,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.226.138.143,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.226.138.161,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.227.198.217,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.227.198.241,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.227.202.179,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.227.203.120,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.229.117.229,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.233.146.92,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.234.237.3,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.239.0.12,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.240.47.58,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.242.20.21,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.242.141.218,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.246.204.126,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.251.65.87,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.251.92.57,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.251.92.171,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.253.208.162,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.161.46,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.167.63,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.201.97,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.204.109,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.204.210,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.217.20,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.224.200,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.225.130,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.225.249,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.227.53,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.227.144,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
23.254.229.131,2,HIGH,C2,2026-09-02,2026-09-05,feodo_tracker_aggressive
